school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,0,0,,,
DINUBA HIGH SCHOOL,Dinuba,Tulare,7,19,36.84,3.55,
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,0,0,,,
DIXON HIGH SCHOOL,Dixon,Solano,5,12,41.67,3.97,4.18
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,9,24,37.5,3.37,4.12
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,7,24,29.17,3.67,
DOS PALOS HIGH SCHOOL,Dos Palos,Merced,5,6,83.33,,
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,49,132,37.12,4.0,4.27
DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,99,251,39.44,3.91,4.23
DOWNEY HIGH SCHOOL,Downey,Los Angeles,18,71,25.35,3.55,4.13
DOWNIEVILLE JR-SR HIGH SCHOOL,Downieville,Sierra,0,0,,,
DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,0,7,0.0,3.57,
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,16,48,33.33,3.65,4.22
DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,9,16,56.25,3.68,
DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,0,0,,3.4,
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,7,34,20.59,3.66,4.13
DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,0,17,0.0,3.67,
DUARTE HIGH SCHOOL,Duarte,Los Angeles,5,20,25.0,3.94,4.3
DUBLIN HIGH SCHOOL,Dublin,Alameda,25,71,35.21,3.87,4.23
DUNCAN POLYTECHNICAL HS,Fresno,Fresno,0,0,,,
DURHAM HIGH SCHOOL,Durham,Butte,0,0,,,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,17,47,36.17,3.61,4.18
EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,3,14,21.43,3.63,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,10,23,43.48,3.8,
EAST BAY ARTS,Hayward,Alameda,0,0,,,
EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,0,6,0.0,3.64,
EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,0,7,0.0,3.42,
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0,0,,,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,0,,3.62,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,0,7,0.0,3.74,
EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,0,10,0.0,3.78,
EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,0,6,0.0,3.5,
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,28,139,20.14,3.87,4.23
EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,3,31,9.68,3.67,4.16
EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,5,28,17.86,3.77,4.15
EDISON HIGH SCHOOL,Fresno,Fresno,11,34,32.35,3.9,4.24
EDISON HIGH SCHOOL,Huntington Beach,Orange,21,79,26.58,3.76,4.22
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,3,10,30.0,3.64,
EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,10,24,41.67,3.66,
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,7,23,30.43,3.69,
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,7,38,18.42,3.73,4.2
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,8,20,40.0,3.94,4.26
EL CAMINO HIGH,South San Francisco,San Mateo,9,25,36.0,3.9,4.24
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,11,56,19.64,3.79,4.21
EL CAMINO HIGH SCHOOL,Ventura,Ventura,0,5,0.0,,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,35,136,25.74,3.67,4.1
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,7,21,33.33,3.92,4.22
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,20,60,33.33,3.93,4.22
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,6,28,21.43,3.86,4.22
EL DORADO HIGH SCHOOL,Placentia,Orange,12,47,25.53,3.67,4.2
EL DORADO HIGH SCHOOL,Placerville,El Dorado,0,5,0.0,3.69,
EL MODENA HIGH SCHOOL,Orange,Orange,11,41,26.83,3.76,4.17
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,0,0,,3.64,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,14,52,26.92,3.78,4.22
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,8,46,17.39,3.52,4.05
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,18,74,24.32,3.77,4.14
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,25,74,33.78,3.75,4.16
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,23,88,26.14,3.7,4.15
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,10,18,55.56,3.74,
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,4,27,14.81,3.85,4.16
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,7,0.0,3.85,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,5,16,31.25,3.9,4.25
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0,0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,5,27,18.52,3.78,4.21
ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,0,6,0.0,,
ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,0,13,0.0,3.99,
ENTERPRISE HIGH SCHOOL,Redding,Shasta,0,8,0.0,4.03,
ENVIRON/SOC POLICY MAGNET HS,Los Angeles,Los Angeles,0,6,0.0,3.58,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,5,11,45.45,3.59,4.21
ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,0,0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,8,31,25.81,3.86,4.27
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,0,,4.03,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,10,19,52.63,3.97,4.24
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,15,47,31.91,3.53,4.23
ESPARTO HIGH SCHOOL,Esparto,Yolo,0,5,0.0,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,18,50,36.0,3.73,4.07
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,4,12,33.33,3.91,4.29
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,10,54,18.52,3.72,4.17
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0,0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,3,9,33.33,3.88,4.2
EVANS COMMUNITY ADULT SCHOOL,Los Angeles,Los Angeles,0,0,,,
EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,6,14,42.86,3.89,4.18
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,0,21,0.0,3.69,
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,59,204,28.92,3.82,4.22
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,0,0,,3.57,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,7,0.0,3.79,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,22,67,32.84,3.62,4.16
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,11,37,29.73,3.82,4.24
FAME PUBLIC CHARTER SCHOOL,Newark,Alameda,0,0,,3.85,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,3,7,42.86,3.67,
FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,5,18,27.78,3.29,
FERNANDO PULLUM PERFORM ART HS,Los Angeles,Los Angeles,0,0,,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,5,14,35.71,3.77,4.2
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,4,6,66.67,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,12,34,35.29,3.92,4.27
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,21,55,38.18,3.96,4.26
FOLSOM HIGH SCHOOL,Folsom,Sacramento,20,58,34.48,3.85,4.19
FONTANA HIGH SCHOOL,Fontana,San Bernardino,8,31,25.81,3.82,4.17
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,10,22,45.45,3.8,4.28
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,0,8,0.0,3.85,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,41,138,29.71,3.73,4.11
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,0,6,0.0,,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,30,100,30.0,3.77,4.13
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,11,39,28.21,3.95,4.27
FOREST CHARTER SCHOOL,Nevada City,Nevada,0,8,0.0,,
FORESTHILL HIGH SCHOOL,Foresthill,Placer,0,0,,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0,,,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,0,0,,,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,5,19,26.32,3.55,4.21
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,57,155,36.77,3.79,4.18
FOWLER HIGH SCHOOL,Fowler,Fresno,0,12,0.0,3.87,
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,27,87,31.03,3.69,4.13
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,31,90,34.44,3.94,4.26
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,0,18,0.0,3.43,4.11
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,4,14,28.57,3.86,4.15
FREDERICK DOUGLASS ACADEMY HS,Los Angeles,Los Angeles,0,10,0.0,,
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,7,24,29.17,3.87,4.12
FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,0,0,,,
FREMONT HIGH SCHOOL,Oakland,Alameda,0,6,0.0,3.83,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,27,71,38.03,3.97,4.27
FRESNO HIGH SCHOOL,Fresno,Fresno,5,18,27.78,3.49,
FRONTIER HIGH SCHOOL,Bakersfield,Kern,4,20,20.0,3.95,
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,10,32,31.25,3.95,4.27
FUTURES HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,35,128,27.34,3.79,4.16
GAHR HIGH SCHOOL,Cerritos,Los Angeles,16,50,32.0,3.7,4.27
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,44,140,31.43,3.73,4.17
GALT HIGH SCHOOL,Galt,Sacramento,0,10,0.0,,
GANESHA HIGH SCHOOL,Pomona,Los Angeles,6,24,25.0,3.46,
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,18,78,23.08,3.76,4.12
GARDENA HIGH SCHOOL,Gardena,Los Angeles,6,18,33.33,3.64,
GAREY HIGH SCHOOL,Pomona,Los Angeles,4,38,10.53,3.72,4.17
GATEWAY HIGH SCHOOL,San Francisco,San Francisco,0,12,0.0,4.0,4.27
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,28,110,25.45,3.69,4.1
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,0,12,0.0,3.15,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,4,17,23.53,3.76,
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,6,13,46.15,3.95,
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,28,97,28.87,3.77,4.11
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,19,67,28.36,3.71,4.23
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,30,93,32.26,3.8,4.24
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,0,0,,,
GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,8,22,36.36,3.81,4.3
GOLDEN VALLEY HIGH SCHOOL,Merced,Merced,4,13,30.77,3.72,4.22
GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,15,50,30.0,3.89,4.18
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,6,15,40.0,3.88,
GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,10,47,21.28,3.74,4.19
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,0,,3.76,
GORMAN LEARNING CENTER,Redlands,San Bernardino,0,0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,3,7,42.86,,
GRANADA HIGH SCHOOL,Livermore,Alameda,17,48,35.42,3.84,4.16
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,73,225,32.44,3.7,4.19
GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,0,13,0.0,3.8,4.2
GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,31,98,31.63,3.95,4.18
GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,0,13,0.0,3.9,4.18
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,18,55,32.73,3.79,4.2
GRANITE HILLS HIGH SCHOOL,Porterville,Tulare,0,7,0.0,3.36,
GRANT HIGH SCHOOL,Sacramento,Sacramento,8,20,40.0,3.77,
GREAT OAK HIGH SCHOOL,Temecula,Riverside,49,130,37.69,3.8,4.15
GREATER SAN DIEGO ACADEMY,Jamul,San Diego,0,0,,,
GREEN DESIGN STEAM ACADEMY,Los Angeles,Los Angeles,0,0,,3.56,
GREENFIELD HIGH SCHOOL,Greenfield,Monterey,0,5,0.0,3.65,
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,51,123,41.46,3.93,4.23
GRIDLEY HIGH SCHOOL,Gridley,Butte,0,0,,,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,18,57,31.58,,
GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,0,13,0.0,3.93,4.21
GROVE HIGH SCHOOL,Redlands,San Bernardino,3,8,37.5,3.5,
GUAJOME PARK ACADEMY,Vista,San Diego,3,13,23.08,4.0,4.2
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,6,28,21.43,4.05,4.28
HALLMARK CHARTER SCHOOL,Sanger,Fresno,0,0,,,
HAMILTON HIGH SCHOOL,Anza,Riverside,0,0,,,
HAMILTON HUMANITIES MAGNET,Los Angeles,Los Angeles,0,0,,,
HANFORD HIGH SCHOOL,Hanford,Kings,0,7,0.0,,
HANFORD WEST HIGH SCHOOL,Hanford,Kings,3,9,33.33,,
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,0,15,0.0,4.06,4.27
HARMONY MAGNET ACADEMY,Porterville,Tulare,6,18,33.33,3.69,
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,10,25,40.0,3.5,4.12
HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,8,17,47.06,3.19,
HAYWARD HIGH SCHOOL,Hayward,Alameda,9,24,37.5,3.64,4.25
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,5,14,35.71,3.87,
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,0,0,,,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,12,43,27.91,3.86,4.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,26,82,31.71,3.68,4.21
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,0,0,,,
HELIX HIGH SCHOOL,La Mesa,San Diego,25,84,29.76,3.66,4.1
HEMET HIGH SCHOOL,Hemet,Riverside,8,34,23.53,3.84,4.27
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,5,32,15.62,3.59,
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,94,264,35.61,4.0,4.21
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,9,26,34.62,3.82,
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,4,11,36.36,3.41,
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,12,41,29.27,3.87,4.21
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,23,57,40.35,3.54,4.18
HERCULES HIGH SCHOOL,Hercules,Contra Costa,13,42,30.95,3.84,4.19
HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,12,45,26.67,3.78,4.18
HERITAGE HIGH SCHOOL,Menifee,Riverside,15,45,33.33,3.74,4.27
HERITAGE PEAK CHARTER SCHOOL,Rio Linda,Sacramento,0,0,,,
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,6,15,40.0,3.68,
HIGH TECH HIGH - NORTH COUNTY,San Marcos,San Diego,7,31,22.58,3.99,4.26
HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,8,51,15.69,3.99,4.3
HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,8,25,32.0,4.04,4.33
HIGH TECH HIGH LA,Van Nuys,Los Angeles,4,14,28.57,3.97,4.28
HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,6,21,28.57,3.85,4.23
HIGH TECH HIGH SCHOOL,San Diego,San Diego,8,36,22.22,4.09,4.34
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,8,24,33.33,3.92,
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,8,40,20.0,3.69,4.2
HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,0,5,0.0,3.52,
HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,17,58,29.31,3.91,4.26
HILLTOP HIGH SCHOOL,Chula Vista,San Diego,17,58,29.31,3.9,4.21
HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,3,13,23.08,,
HOLLISTER HIGH SCHOOL,Hollister,San Benito,11,26,42.31,3.9,4.25
HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,6,21,28.57,3.77,4.16
HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0,6,0.0,3.62,
HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,68,198,34.34,3.94,4.28
HOOPA VALLEY HIGH SCHOOL,Hoopa,Humboldt,0,0,,,
HORIZON CHARTER SCHOOL,Lincoln,Placer,0,0,,,
HORIZONS SCH CTR INDPNDT STUDY,Pleasant Hill,Contra Costa,0,0,,,
HUENEME HIGH SCHOOL,Oxnard,Ventura,6,30,20.0,3.68,4.16
HUGHSON HIGH SCHOOL,Hughson,Stanislaus,0,0,,,
HUMANITAS ACADEMY ART AND TECH,Los Angeles,Los Angeles,6,10,60.0,3.52,
HUNTINGTON BEACH ADULT SCHOOL,Huntington Beach,Orange,0,0,,,
HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,16,82,19.51,3.87,4.16
HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,5,17,29.41,3.65,
HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,0,9,0.0,,
IHIGH VIRTUAL ACADEMY,San Diego,San Diego,0,0,,4.04,
IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,0,0,,3.83,
IMPERIAL HIGH SCHOOL,Imperial,Imperial,5,14,35.71,3.82,4.07
INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,5,16,31.25,3.75,4.21
INDEPENDENCE HIGH SCHOOL,Brentwood,Contra Costa,0,0,,,
INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,35,98,35.71,3.92,4.19
INDERKUM HIGH SCHOOL,Sacramento,Sacramento,8,31,25.81,3.74,4.15
INDIO HIGH SCHOOL,Indio,Riverside,8,30,26.67,3.44,4.24
INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,3,10,30.0,3.42,
INSIGHT SCH CALIFORNIA- N BAY,Windsor,Sonoma,0,0,,,
INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,0,0,,3.81,
INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,5,17,29.41,3.51,3.83
INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,0,5,0.0,,
INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,0,9,0.0,3.7,
IRVINE HIGH SCHOOL,Irvine,Orange,54,145,37.24,3.84,4.21
IRVINGTON HIGH SCHOOL,Fremont,Alameda,64,196,32.65,3.88,4.22
IVY ACADEMIA,Woodland Hills,Los Angeles,0,10,0.0,,
JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,16,41,39.02,3.57,4.11
JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,11,35,31.43,3.72,
JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,6,18,33.33,3.79,
JAMES LOGAN HIGH SCHOOL,Union City,Alameda,54,175,30.86,3.77,4.19
JAMES MADISON HIGH SCHOOL,San Diego,San Diego,14,29,48.28,3.83,4.27
JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,9,32,28.12,3.55,4.1
JEFFERSON HIGH SCHOOL,Daly City,San Mateo,4,10,40.0,3.97,4.17
JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,8,21,38.1,3.82,4.22
JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,0,14,0.0,3.7,
JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,24,111,21.62,3.66,3.99
JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,21,71,29.58,3.88,4.23
JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,6,19,31.58,3.55,
JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,8,44,18.18,3.85,4.22
JOHN F KENNEDY HIGH SCHOOL,Barstow,San Bernardino,0,0,,,
JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,11,37,29.73,3.69,3.95
JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,17,39,43.59,3.8,4.25
JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,15,77,19.48,3.65,4.11
JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,0,0,,3.51,
JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,14,39,35.9,3.89,4.2
JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,3,21,14.29,3.78,4.23
JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,0,13,0.0,3.64,
JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,22,75,29.33,3.63,4.07
JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,7,17,41.18,4.0,4.29
JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,12,34,35.29,3.73,4.31
JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,32,108,29.63,3.78,4.15
JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,4,15,26.67,3.6,4.07
JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,7,10,70.0,3.78,
JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,0,6,0.0,3.74,
JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,29,83,34.94,3.59,4.14
JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,8,19,42.11,3.99,4.26
JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,4,24,16.67,3.65,3.97
JULIAN CHARTER SCHOOL,Julian,San Diego,0,0,,3.72,
JULIAN UNION HIGH SCHOOL,Julian,San Diego,0,0,,,
JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,0,0,,3.4,
JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,15,32,46.88,3.8,4.15
JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,4,21,19.05,3.74,4.22
KATELLA HIGH SCHOOL,Anaheim,Orange,13,36,36.11,3.59,4.18
KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,12,22,54.55,3.77,
KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,0,6,0.0,3.68,
KEARNY ENG INNOV & DESIGN,San Diego,San Diego,0,8,0.0,3.75,
KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,11,17,64.71,3.9,
KEITH MCCARTHY ACADEMY,Lake Elsinore,Riverside,0,0,,,
KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,0,0,,3.76,
KERMAN HIGH SCHOOL,Kerman,Fresno,3,10,30.0,3.74,
KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,0,0,,,
KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,0,15,0.0,3.27,
KING CITY JOINT UNION HS,King City,Monterey,0,6,0.0,,
KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,23,68,33.82,3.67,4.17
KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,4,7,57.14,3.9,
KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,13,34,38.24,3.89,4.26
KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,5,14,35.71,3.97,4.23
LA CANADA HIGH SCHOOL,La Canada,Los Angeles,39,135,28.89,3.85,4.23
LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,17,71,23.94,3.78,4.19
LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,30,88,34.09,3.98,4.28
LA HABRA HIGH SCHOOL,La Habra,Orange,9,30,30.0,3.56,
LA JOLLA HIGH,La Jolla,San Diego,37,89,41.57,3.89,4.22
LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,13,45,28.89,3.84,4.24
LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,18,35,51.43,3.89,4.22
LA QUINTA HIGH SCHOOL,La Quinta,Riverside,12,54,22.22,3.63,4.16
LA QUINTA HIGH SCHOOL,Westminster,Orange,28,103,27.18,3.69,4.09
LA SERNA HIGH SCHOOL,Whittier,Los Angeles,25,81,30.86,3.73,4.22
LA SIERRA HIGH SCHOOL,Riverside,Riverside,19,94,20.21,3.63,4.17
LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,12,44,27.27,3.77,4.1
LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,5,33,15.15,3.75,4.11
LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,19,66,28.79,3.85,4.23
LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,0,7,0.0,3.68,
LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,4,25,16.0,3.75,4.32
LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,15,56,26.79,3.68,4.25
LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,6,32,18.75,3.84,4.24
LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,19,60,31.67,3.85,4.21
