school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
IVY L SCHOOL,Rowland Heights,Los Angeles,0,0,,,
J EUGENE MCATEER HIGH SCHOOL,San Francisco,San Francisco,3,9,33.33,3.51,
JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,8,22,36.36,3.48,3.8
JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,0,0,,,
JAMES LOGAN HIGH SCHOOL,Union City,Alameda,16,45,35.56,3.56,3.95
JAMES MADISON HIGH SCHOOL,San Diego,San Diego,13,20,65.0,3.91,4.2
JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,8,16,50.0,3.79,3.98
JEFFERSON HIGH SCHOOL,Daly City,San Mateo,0,0,,,
JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,15,20,75.0,3.93,4.04
JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,39,75,52.0,3.62,3.96
JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,8,17,47.06,3.75,4.11
JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,10,21,47.62,3.61,3.85
JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,11,27,40.74,3.71,4.01
JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,32,56,57.14,3.75,3.95
JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,25,48,52.08,3.59,3.79
JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,5,15,33.33,3.61,3.97
JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,6,9,66.67,3.75,3.97
JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,3,7,42.86,3.49,
JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,15,31,48.39,3.67,4.06
JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,8,17,47.06,3.66,4.06
JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,0,6,0.0,3.24,
JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,15,32,46.88,3.48,3.78
JULIAN UNION HIGH SCHOOL,Julian,San Diego,0,0,,,
JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,6,9,66.67,3.62,3.69
KATELLA HIGH SCHOOL,Anaheim,Orange,12,18,66.67,3.89,4.01
KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,0,0,,,
KERMAN HIGH SCHOOL,Kerman,Fresno,0,5,0.0,3.91,
KING CITY JOINT UNION HS,King City,Monterey,0,7,0.0,3.78,
KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,0,9,0.0,3.49,
KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,4,7,57.14,3.75,
LA CANADA HIGH SCHOOL,La Canada,Los Angeles,55,100,55.0,3.57,3.84
LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,22,43,51.16,3.55,3.92
LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,40,80,50.0,3.74,4.02
LA HABRA HIGH SCHOOL,La Habra,Orange,3,5,60.0,4.13,
LA JOLLA HIGH,La Jolla,San Diego,62,90,68.89,3.72,3.95
LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,8,20,40.0,3.74,4.02
LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,3,5,60.0,3.78,
LA QUINTA HIGH SCHOOL,La Quinta,Riverside,5,14,35.71,3.37,3.63
LA QUINTA HIGH SCHOOL,Westminster,Orange,12,18,66.67,3.94,4.07
LA SERNA HIGH SCHOOL,Whittier,Los Angeles,16,31,51.61,3.86,4.12
LA SIERRA HIGH SCHOOL,Riverside,Riverside,0,0,,,
LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,6,21,28.57,3.51,3.8
LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,6,7,85.71,3.98,4.01
LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,42,75,56.0,3.6,3.85
LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,0,0,,,
LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,0,10,0.0,3.59,
LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,32,60,53.33,3.73,4.02
LAS PLUMAS HIGH SCHOOL,Oroville,Butte,0,0,,,
LEE VINING HIGH SCHOOL,Lee Vining,Mono,0,0,,,
LEIGH HIGH SCHOOL,San Jose,Santa Clara,8,17,47.06,3.68,3.92
LELAND HIGH SCHOOL,San Jose,Santa Clara,67,97,69.07,3.85,4.06
LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,0,5,0.0,3.62,
LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,0,13,0.0,3.59,
LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,3,10,30.0,3.58,
LINCOLN HIGH SCHOOL,Lincoln,Placer,0,0,,,
LINCOLN HIGH SCHOOL,San Diego,San Diego,4,7,57.14,3.67,
LINCOLN HIGH SCHOOL,Stockton,San Joaquin,20,48,41.67,3.75,4.14
LINDEN HIGH SCHOOL,Linden,San Joaquin,0,0,,,
LINDHURST HIGH SCHOOL,Olivehurst,Yuba,0,0,,,
LINDSAY HIGH SCHOOL,Lindsay,Tulare,0,5,0.0,3.49,
LITTLEROCK HIGH SCHOOL,Littlerock,Los Angeles,0,0,,,
LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,23,41,56.1,3.58,3.88
LIVERMORE HIGH SCHOOL,Livermore,Alameda,10,16,62.5,3.84,4.08
LIVINGSTON HIGH SCHOOL,Livingston,Merced,0,0,,,
LOARA HIGH SCHOOL,Anaheim,Orange,12,30,40.0,3.66,4.17
LOCKE SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,0,5,0.0,3.36,
LODI HIGH SCHOOL,Lodi,San Joaquin,4,7,57.14,3.78,
LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,7,9,77.78,3.93,4.03
LONE PINE HIGH SCHOOL,Lone Pine,Inyo,0,0,,,
LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,71,107,66.36,3.74,3.98
LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,52,86,60.47,3.8,4.01
LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,25,54,46.3,3.57,3.83
LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,70,102,68.63,3.84,3.98
LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,10,24,41.67,3.66,3.84
LOS ANGELES COUNTY HS FOR THE ARTS,Los Angeles,Los Angeles,12,17,70.59,3.64,3.8
LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,0,6,0.0,3.56,
LOS BANOS HIGH SCHOOL,Los Banos,Merced,8,12,66.67,3.99,4.1
LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,30,62,48.39,3.64,3.92
LOWELL HIGH SCHOOL,San Francisco,San Francisco,73,146,50.0,3.47,3.73
LOYALTON HIGH SCHOOL,Loyalton,Sierra,0,0,,,
LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,6,7,85.71,3.72,3.81
LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,86,109,78.9,3.86,4.01
LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,6,8,75.0,3.81,4.03
MADERA HIGH SCHOOL,Madera,Madera,10,17,58.82,3.75,4.06
MAGNOLIA HIGH SCHOOL,Anaheim,Orange,0,5,0.0,3.64,
MALIBU HIGH SCHOOL,Malibu,Los Angeles,9,25,36.0,3.58,3.92
MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,4,8,50.0,3.66,
MANTECA HIGH SCHOOL,Manteca,San Joaquin,3,8,37.5,3.66,
MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,0,6,0.0,3.22,
MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,9,15,60.0,3.52,3.74
MARINA HIGH SCHOOL,Huntington Beach,Orange,24,48,50.0,3.64,4.02
MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,3,5,60.0,3.73,
MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,28,52,53.85,3.5,3.73
MATTOLE TRIPLE JUNCTION HS,Petrolia,Humboldt,0,0,,,
MAXWELL HIGH SCHOOL,Maxwell,Colusa,0,0,,,
MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,6,11,54.55,3.81,3.99
MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,0,0,,,
MCFARLAND HIGH SCHOOL,Mcfarland,Kern,0,0,,,
MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,0,7,0.0,3.75,
MCLANE HIGH SCHOOL,Fresno,Fresno,0,6,0.0,3.34,
MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,0,0,,,
MENDOTA HIGH SCHOOL,Mendota,Fresno,0,0,,,
MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,41,57,71.93,3.81,3.99
MERCED HIGH SCHOOL,Merced,Merced,11,15,73.33,3.76,3.78
MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,4,5,80.0,4.01,
MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,0,0,,,
MIDDLETOWN HIGH SCHOOL,Middletown,Lake,0,0,,,
MILLS HIGH SCHOOL,Millbrae,San Mateo,30,68,44.12,3.67,4.0
MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,19,44,43.18,3.68,3.99
MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,32,71,45.07,3.69,4.04
MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,21,30,70.0,3.66,3.87
MIRA MESA HIGH SCHOOL,San Diego,San Diego,42,97,43.3,3.74,4.02
MIRA MONTE HIGH SCHOOL,Mission Viejo,Orange,0,0,,,
MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,57,86,66.28,3.71,3.92
MISSION BAY HIGH,San Diego,San Diego,20,37,54.05,3.8,4.02
MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,92,137,67.15,3.82,4.02
MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,29,56,51.79,3.65,3.92
MODESTO HIGH SCHOOL,Modesto,Stanislaus,6,13,46.15,3.79,3.95
MOJAVE HIGH SCHOOL,Mojave,Kern,0,0,,,
MONACHE HIGH SCHOOL,Porterville,Tulare,14,22,63.64,3.82,3.99
MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,6,8,75.0,3.94,4.07
MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,106,171,61.99,3.61,3.87
MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,9,14,64.29,3.88,4.04
MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,57,100,57.0,3.65,3.89
MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,22,31,70.97,3.88,4.03
MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,10,18,55.56,3.58,3.88
MONTEREY HIGH SCHOOL,Monterey,Monterey,11,15,73.33,3.72,3.94
MONTGOMERY HIGH SCHOOL,San Diego,San Diego,12,20,60.0,3.89,4.01
MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,16,25,64.0,3.88,4.02
MOORPARK HIGH SCHOOL,Moorpark,Ventura,19,37,51.35,3.73,3.94
MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,3,6,50.0,3.74,
MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,3,6,50.0,3.69,
MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,4,9,44.44,3.61,
MORSE HIGH SCHOOL,San Diego,San Diego,36,70,51.43,3.77,4.0
MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,0,0,,,
MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,9,11,81.82,3.92,4.02
MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,8,12,66.67,3.94,4.11
MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,8,14,57.14,3.66,3.73
MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,0,0,,,
MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,14,23,60.87,3.82,4.12
MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,8,10,80.0,3.91,4.0
MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,10,15,66.67,3.8,4.01
MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,45,57,78.95,3.83,3.97
MT CARMEL HIGH SCHOOL,San Diego,San Diego,68,119,57.14,3.7,3.96
MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,18,33,54.55,3.88,4.06
NAPA HIGH SCHOOL,Napa,Napa,17,27,62.96,3.91,4.14
NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,16,31,51.61,3.6,3.89
NAVAJO CONTINUING EDUC CENTER,San Diego,San Diego,0,0,,,
NEEDLES HIGH SCHOOL,Needles,San Bernardino,0,0,,,
NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,14,31,45.16,3.7,3.94
NEW HORIZON CONTINUATION HS,Fresno,Fresno,0,0,,,
NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,7,18,38.89,3.71,3.93
NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,20,34,58.82,3.87,4.09
NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,20,35,57.14,3.63,3.98
NOGALES HIGH SCHOOL,La Puente,Los Angeles,9,22,40.91,3.74,4.16
NORCO HIGH SCHOOL,Norco,Riverside,4,7,57.14,3.94,
NORDHOFF HIGH SCHOOL,Ojai,Ventura,4,7,57.14,3.96,
NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,3,5,60.0,3.67,
NORTH HIGH SCHOOL,Bakersfield,Kern,0,0,,,
NORTH HIGH SCHOOL,Torrance,Los Angeles,31,64,48.44,3.84,4.12
NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,35,59,59.32,3.67,3.92
NORTH MONTEREY COUNTY HIGH SCH,Castroville,Monterey,8,10,80.0,4.03,4.08
NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,0,6,0.0,3.3,
NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,4,6,66.67,3.97,
NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,35,75,46.67,3.59,3.92
NORTHVIEW HIGH SCHOOL,Covina,Los Angeles,0,0,,,
NORWALK HIGH SCHOOL,Norwalk,Los Angeles,0,0,,,
NOVATO HIGH SCHOOL,Novato,Marin,17,40,42.5,3.7,3.97
O A FISCHER SCHOOL,Orange,Orange,0,0,,,
OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,9,16,56.25,3.86,4.12
OAK PARK HIGH SCHOOL,Oak Park,Ventura,18,40,45.0,3.77,3.98
OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,9,20,45.0,3.67,3.87
OAKDALE HIGH SCHOOL,Oakdale,Stanislaus,0,0,,,
OAKLAND HIGH SCHOOL,Oakland,Alameda,7,13,53.85,3.58,4.01
OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,15,26,57.69,3.68,3.94
OAKMONT HIGH SCHOOL,Roseville,Placer,16,31,51.61,3.88,4.1
OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,20,37,54.05,3.73,3.95
OCEANA HIGH SCHOOL,Pacifica,San Mateo,3,6,50.0,3.74,
OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,11,18,61.11,3.71,3.88
ONTARIO HIGH SCHOOL,Ontario,San Bernardino,3,12,25.0,3.65,
ORANGE GLEN HIGH SCHOOL,Escondido,San Diego,24,43,55.81,3.92,4.12
ORANGE HIGH SCHOOL,Orange,Orange,6,10,60.0,3.81,4.1
ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,0,0,,,
ORLAND HIGH SCHOOL,Orland,Glenn,0,0,,,
OROSI HIGH SCHOOL,Orosi,Tulare,0,0,,,
OROVILLE HIGH SCHOOL,Oroville,Butte,0,0,,,
OXNARD HIGH SCHOOL,Oxnard,Ventura,7,15,46.67,3.75,4.05
PACIFIC GROVE HIGH SCHOOL,Pacific Grove,Monterey,5,11,45.45,3.66,3.76
PACIFIC HIGH SCHOOL,San Bernardino,San Bernardino,5,9,55.56,3.84,4.04
PACIFICA HIGH SCHOOL,Garden Grove,Orange,6,11,54.55,3.73,4.06
PALISADES CHARTER HIGH SCHOOL,Pacific Palisade,Los Angeles,22,51,43.14,3.7,4.13
PALISADES HIGH SCHOOL,Pacific Palisade,Los Angeles,0,6,0.0,3.01,
PALM DESERT HIGH SCHOOL,Palm Desert,Riverside,9,31,29.03,3.6,4.05
PALM SPRINGS HIGH SCHOOL,Palm Springs,Riverside,5,13,38.46,3.68,4.03
PALMDALE HIGH SCHOOL,Palmdale,Los Angeles,11,20,55.0,3.9,4.06
PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,65,111,58.56,3.68,3.92
PALO VERDE HIGH SCHOOL,Blythe,Riverside,0,7,0.0,3.58,
PALOMA VALLEY HIGH SCHOOL,Menifee,Riverside,0,0,,,
PALOS VERDES HIGH SCHOOL,Palos Verdes Estate,Los Angeles,0,0,,,
PALOS VERDES PENINSULA HS,Rolling Hills Estat,Los Angeles,148,243,60.91,3.61,3.84
PARADISE HIGH SCHOOL,Paradise,Butte,3,5,60.0,3.66,
PARAMOUNT HIGH SCHOOL,Paramount,Los Angeles,0,8,0.0,3.14,
PARLIER HIGH SCHOOL,Parlier,Fresno,0,0,,,
PASADENA ALTERNATIVE SCHOOL,Pasadena,Los Angeles,0,0,,,
PASADENA HIGH SCHOOL,Pasadena,Los Angeles,12,21,57.14,3.64,4.02
PASO ROBLES HIGH SCHOOL,Paso Robles,San Luis Obispo,11,16,68.75,3.98,4.08
PATRICK HENRY HIGH SCHOOL,San Diego,San Diego,39,52,75.0,3.92,4.13
PATTERSON HIGH SCHOOL,Patterson,Stanislaus,0,0,,,
PERRIS HIGH SCHOOL,Perris,Riverside,0,0,,,
PESCADERO HIGH SCHOOL,Pescadero,San Mateo,0,0,,,
PETALUMA HIGH SCHOOL,Petaluma,Sonoma,12,19,63.16,3.83,3.95
PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,3,8,37.5,3.38,
PHINEAS BANNING HIGH SCHOOL,Wilmington,Los Angeles,6,9,66.67,3.7,4.04
PIEDMONT HIGH SCHOOL,Piedmont,Alameda,33,48,68.75,3.72,3.86
PIEDMONT HILLS HIGH SCHOOL,San Jose,Santa Clara,5,12,41.67,3.73,3.8
PINER HIGH SCHOOL,Santa Rosa,Sonoma,7,19,36.84,3.73,4.08
PINOLE VALLEY HIGH SCHOOL,Pinole,Contra Costa,10,20,50.0,3.64,4.02
PIONEER HIGH SCHOOL,Redding,Shasta,0,0,,,
PIONEER HIGH SCHOOL,San Jose,Santa Clara,5,14,35.71,3.57,4.08
PIONEER HIGH SCHOOL,Whittier,Los Angeles,0,0,,,
PITTSBURG HIGH SCHOOL,Pittsburg,Contra Costa,0,0,,,
PLACER HIGH SCHOOL,Auburn,Placer,9,14,64.29,3.86,4.04
PLEASANT VALLEY SR HIGH SCHOOL,Chico,Butte,17,23,73.91,4.12,4.25
POINT ARENA HIGH SCHOOL,Point Arena,Mendocino,0,0,,,
POINT LOMA HIGH SCHOOL,San Diego,San Diego,39,55,70.91,3.8,3.99
POMONA HIGH SCHOOL,Pomona,Los Angeles,0,0,,,
PONDEROSA HIGH SCHOOL,Shingle Springs,El Dorado,4,10,40.0,3.67,
PORTERVILLE HIGH SCHOOL,Porterville,Tulare,3,9,33.33,3.82,
PORTOLA HIGH SCHOOL,Portola,Plumas,0,0,,,
POTTER VALLEY HIGH SCHOOL,Potter Valley,Mendocino,0,0,,,
POWAY HIGH SCHOOL,Poway,San Diego,53,109,48.62,3.6,3.88
PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,6,12,50.0,3.51,3.79
QUARTZ HILL HIGH SCHOOL,Quartz Hill,Los Angeles,13,20,65.0,3.86,4.01
QUINCY SENIOR HIGH SCHOOL,Quincy,Plumas,0,0,,,
RAMONA HIGH SCHOOL,Ramona,San Diego,21,30,70.0,3.8,3.99
RAMONA HIGH SCHOOL,Riverside,Riverside,3,7,42.86,3.37,
RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,9,9,100.0,4.13,4.13
RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,59,104,56.73,3.73,4.03
RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,30,48,62.5,3.69,3.93
RANCHO COTATE HIGH SCHOOL,Rohnert Park,Sonoma,0,0,,,
RANCHO CUCAMONGA HIGH SCHOOL,Rancho Cucamonga,San Bernardino,10,25,40.0,3.62,3.93
RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,4,8,50.0,3.74,
RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,6,14,42.86,3.31,3.68
RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,0,0,,,
REDLANDS HIGH SCHOOL,Redlands,San Bernardino,43,70,61.43,3.68,3.88
REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,8,22,36.36,3.49,3.86
REDWOOD HIGH SCHOOL,Castro Valley,Alameda,0,0,,,
REDWOOD HIGH SCHOOL,Larkspur,Marin,31,78,39.74,3.55,3.86
REDWOOD HIGH SCHOOL,Visalia,Tulare,9,13,69.23,3.87,4.01
REEDLEY HIGH SCHOOL,Reedley,Fresno,6,8,75.0,3.91,3.91
RESEDA HIGH SCHOOL,Reseda,Los Angeles,3,8,37.5,3.28,
RIALTO HIGH SCHOOL,Rialto,San Bernardino,4,5,80.0,3.96,
RICHMOND HIGH SCHOOL,Richmond,Contra Costa,5,11,45.45,3.62,3.71
RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,3,9,33.33,3.46,
RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,54,82,65.85,3.73,3.98
RIO LINDA SENIOR HIGH SCHOOL,Rio Linda,Sacramento,0,0,,,
RIO MESA HIGH SCHOOL,Oxnard,Ventura,19,26,73.08,3.93,4.09
RIO VISTA HIGH SCHOOL,Rio Vista,Solano,0,0,,,
RIPON HIGH SCHOOL,Ripon,San Joaquin,0,0,,,
RIVER CITY HIGH SCHOOL,West Sacramento,Yolo,0,0,,,
RIVERBANK HIGH SCHOOL,Riverbank,Stanislaus,0,0,,,
RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,24,47,51.06,3.65,4.0
ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,14,27,51.85,3.85,3.94
ROCKLIN HIGH SCHOOL,Rocklin,Placer,10,11,90.91,4.08,4.1
ROSAMOND HIGH SCHOOL,Rosamond,Kern,0,0,,,
ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,15,24,62.5,3.88,4.03
ROSEVILLE HIGH SCHOOL,Roseville,Placer,0,0,,,
ROUND VALLEY HIGH SCHOOL,Covelo,Mendocino,0,0,,,
ROYAL HIGH SCHOOL,Simi Valley,Ventura,18,28,64.29,3.77,3.93
RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,33,57,57.89,3.8,4.12
RUBIDOUX HIGH SCHOOL,Jurupa Valley,Riverside,4,9,44.44,3.79,
RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,0,0,,,
SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,11,20,55.0,3.72,4.06
SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,3,8,37.5,3.6,
SALINAS HIGH SCHOOL,Salinas,Monterey,11,24,45.83,3.73,4.13
SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,0,0,,,
SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,16,40,40.0,3.72,4.01
SAN DIEGO HIGH SCHOOL EDUCATIO,San Diego,San Diego,30,52,57.69,3.6,3.83
SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,16,21,76.19,4.03,4.11
SAN DIEGUITO ACADEMY,Encinitas,San Diego,24,39,61.54,3.81,4.0
SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,7,17,41.18,3.59,3.84
SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,0,6,0.0,3.16,
SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,23,53,43.4,3.56,3.89
SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,9,20,45.0,3.69,4.0
SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,0,0,,,
SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,0,5,0.0,3.45,
SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,0,0,,,
SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,0,10,0.0,3.44,
SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,0,0,,,
SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,4,7,57.14,3.92,
SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,19,33,57.58,3.84,4.04
SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,21,38,55.26,3.86,4.06
SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,17,29,58.62,3.87,4.15
SAN MARIN HIGH SCHOOL,Novato,Marin,14,24,58.33,3.76,4.08
SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,51,114,44.74,3.57,3.94
SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,31,58,53.45,3.79,4.04
SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,30,40,75.0,3.81,3.98
SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,3,20,15.0,3.18,
SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,13,19,68.42,3.71,3.86
SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,21,49,42.86,3.56,3.84
SANGER HIGH SCHOOL,Sanger,Fresno,7,10,70.0,3.85,3.97
SANTA ANA HIGH SCHOOL,Santa Ana,Orange,0,0,,,
SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,35,56,62.5,3.84,4.06
SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,5,13,38.46,3.83,4.12
SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,14,20,70.0,3.78,3.96
SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,0,5,0.0,4.25,
SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,6,9,66.67,3.82,4.02
SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,55,94,58.51,3.75,4.0
SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,0,0,,,
SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,19,34,55.88,3.7,3.98
SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,13,22,59.09,3.82,4.06
SANTA YNEZ VALLEY UNION HS,Solvang,Santa Barbara,5,11,45.45,,
SANTANA HIGH SCHOOL,Santee,San Diego,10,17,58.82,3.98,4.17
SANTIAGO HIGH SCHOOL,Garden Grove,Orange,5,7,71.43,3.72,3.76
