school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,0,0.0,,,
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,11,48.0,22.92,3.89,4.33
COLLEGIATE CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,0,6.0,0.0,,
COLONY HIGH SCHOOL,Ontario,San Bernardino,8,52.0,15.38,3.62,4.2
COLTON HIGH SCHOOL,Colton,San Bernardino,8,26.0,30.77,3.55,3.98
COLUSA HIGH SCHOOL,Colusa,Colusa,0,0.0,,3.96,
COMPASS CHARTER SCHLS OF LA,Thousand Oaks,Ventura,0,0.0,,,
COMPASS CHARTER SCHOOL OF YOLO,Thousand Oaks,Ventura,0,0.0,,,
COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,0,19.0,0.0,3.48,3.83
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,6,40.0,15.0,3.54,3.97
CONCORD HIGH SCHOOL,Concord,Contra Costa,3,16.0,18.75,3.91,
CONDOR HIGH SCHOOL,Oxnard,Ventura,0,0.0,,,
CONNECTING WATERS - EAST BAY,Waterford,Stanislaus,0,0.0,,,
CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,0,0.0,,,
CONSERVATORY VOCAL/INSTRM ARTS,Oakland,Alameda,0,0.0,,,
CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,0,5.0,0.0,,
CORCORAN HIGH SCHOOL,Corcoran,Kings,3,14.0,21.43,3.9,4.11
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,3,8.0,37.5,3.55,
CORE BUTTE CHARTER SCHOOL,Chico,Butte,0,0.0,,3.92,
CORNING UNION HIGH SCHOOL,Corning,Tehama,0,0.0,,3.69,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,26,116.0,22.41,3.96,4.27
CORONA HIGH SCHOOL,Corona,Riverside,16,58.0,27.59,3.8,4.24
CORONADO HIGH SCHOOL,Coronado,San Diego,15,63.0,23.81,3.87,4.18
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,18,39.0,46.15,3.92,4.27
COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,34,86.0,39.53,4.03,4.23
COVINA HIGH SCHOOL,Covina,Los Angeles,13,30.0,43.33,3.9,4.22
CRAWFORD HIGH SCHOOL,San Diego,San Diego,13,81.0,16.05,3.64,4.01
CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,0,0.0,,,
CREDO HIGH SCHOOL,Rohnert Park,Sonoma,0,5.0,0.0,3.9,
CREEKSIDE HIGH SCHOOL,Irvine,Orange,0,0.0,,,
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,0,10.0,0.0,3.35,
CRESCENT VALLEY PUBLIC CHAR II,Visalia,Tulare,0,0.0,,,
CRESCENT VIEW WEST CHARTER SCH,Fresno,Fresno,0,0.0,,,
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,84,187.0,44.92,3.93,4.24
CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,0,0.0,,3.28,
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,24,78.0,30.77,3.68,4.19
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,107,317.0,33.75,3.97,4.37
CYPRESS HIGH SCHOOL,Cypress,Orange,35,143.0,24.48,3.83,4.14
DA VINCI CHARTER ACADEMY,Davis,Yolo,4,20.0,20.0,3.76,
DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,0,9.0,0.0,3.96,4.26
DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,6,20.0,30.0,3.69,4.15
DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,13,27.0,48.15,3.85,4.23
DANA HILLS HIGH SCHOOL,Dana Point,Orange,38,94.0,40.43,3.92,4.26
DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,0,5.0,0.0,3.57,
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,6,27.0,22.22,3.67,4.11
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,0,5.0,0.0,3.55,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,86,211.0,40.76,4.05,4.36
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,11,30.0,36.67,3.94,4.16
DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,5,14.0,35.71,3.79,4.23
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,6,16.0,37.5,3.83,
DEL LAGO ACADEMY,Escondido,San Diego,18,69.0,26.09,3.9,4.19
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,11,19.0,57.89,3.85,4.28
DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,0,8.0,0.0,,
DEL NORTE HIGH SCHOOL,San Diego,San Diego,109,243.0,44.86,3.98,4.25
DEL ORO HIGH SCHOOL,Loomis,Placer,10,27.0,37.04,3.99,4.26
DELANO HIGH SCHOOL,Delano,Kern,8,19.0,42.11,3.97,4.24
DELHI HIGH SCHOOL,Delhi,Merced,4,11.0,36.36,3.46,4.04
DELTA CHARTER HIGH SCHOOL,Tracy,San Joaquin,0,0.0,,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0,0.0,,,
DENAIR HIGH SCHOOL,Denair,Stanislaus,0,0.0,,,
DESERT HIGH SCHOOL,Edwards,Kern,0,0.0,,4.09,4.16
DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,9,36.0,25.0,3.7,4.18
DESERT LEARNING ACADEMY,Palm Springs,Riverside,0,0.0,,,
DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,14,50.0,28.0,3.8,4.24
DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,5,11.0,45.45,,
DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,16,46.0,34.78,4.08,4.25
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,134,363.0,36.91,3.95,4.24
DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,25,69.0,36.23,3.74,4.21
DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,0,9.0,0.0,3.5,
DIMENSIONS COLLABORATIVE SCHL,Escondido,San Diego,0,0.0,,,
DINUBA HIGH SCHOOL,Dinuba,Tulare,6,13.0,46.15,3.87,4.07
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,0,0.0,,4.01,4.23
DIXON HIGH SCHOOL,Dixon,Solano,6,25.0,24.0,3.92,
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,14,36.0,38.89,3.67,4.07
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,9,22.0,40.91,3.65,4.06
DOS PALOS HIGH SCHOOL,Dos Palos,Merced,0,5.0,0.0,3.95,
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,24,84.0,28.57,4.04,4.28
DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,155,503.0,30.82,3.92,4.31
DOWNEY HIGH SCHOOL,Downey,Los Angeles,30,103.0,29.13,3.74,4.15
DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,4,11.0,36.36,3.92,
DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,0,0.0,,3.6,
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,32,73.0,43.84,3.76,4.18
DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,4,17.0,23.53,3.66,
DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,0,23.0,0.0,3.65,4.15
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,18,53.0,33.96,3.8,4.17
DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,16,36.0,44.44,3.98,4.33
DUARTE HIGH SCHOOL,Duarte,Los Angeles,6,19.0,31.58,3.71,4.1
DUBLIN HIGH SCHOOL,Dublin,Alameda,92,260.0,35.38,3.9,4.31
DUNCAN POLYTECHNICAL HS,Fresno,Fresno,0,6.0,0.0,3.62,
DURHAM HIGH SCHOOL,Durham,Butte,0,0.0,,,
E3 CIVIC HIGH,San Diego,San Diego,11,38.0,28.95,3.63,4.06
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,19,66.0,28.79,3.84,4.17
EARLY COLLEGE ACADEMY,Los Angeles,Los Angeles,0,0.0,,,
EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,5,18.0,27.78,3.48,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,5,16.0,31.25,3.46,
EAST BAY ARTS,Hayward,Alameda,0,0.0,,,
EAST BAY INNOVATION ACADEMY,Oakland,Alameda,2,3.5,57.14,3.93,4.23
EAST COLLEGE PREP,Los Angeles,Los Angeles,9,29.0,31.03,4.0,4.22
EAST HIGH SCHOOL,Fortuna,Humboldt,0,0.0,,,
EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,0,9.0,0.0,3.29,
EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,0,0.0,,3.38,
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0,0.0,,,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,7.0,0.0,3.3,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,0,11.0,0.0,3.68,
EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,0,0.0,,3.79,
EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,0,12.0,0.0,3.93,4.21
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,55,127.0,43.31,3.9,4.21
EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,9,28.0,32.14,3.68,4.12
EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,8,21.0,38.1,3.92,4.19
EDISON HIGH SCHOOL,Fresno,Fresno,24,58.0,41.38,3.95,4.27
EDISON HIGH SCHOOL,Huntington Beach,Orange,22,66.0,33.33,4.04,4.27
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,3,23.0,13.04,3.39,
EDWARD C MERLO INSTITUTE,Stockton,San Joaquin,0,0.0,,,
EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,4,16.0,25.0,3.5,
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,14,56.0,25.0,3.55,3.94
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,9,32.0,28.12,3.57,4.17
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,4,17.0,23.53,3.52,
EL CAMINO HIGH,South San Francisco,San Mateo,7,28.0,25.0,3.8,4.34
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,30,77.0,38.96,3.72,4.18
EL CAMINO HIGH SCHOOL,Ventura,Ventura,3,8.0,37.5,4.16,4.27
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,48,130.0,36.92,3.8,4.17
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,14,32.0,43.75,3.9,4.23
EL CAPITAN HIGH SCHOOL,Merced,Merced,10,22.0,45.45,3.93,4.23
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,24,83.0,28.92,4.0,4.3
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,5,21.0,23.81,3.9,4.14
EL DORADO HIGH SCHOOL,Placentia,Orange,22,56.0,39.29,3.94,4.24
EL DORADO HIGH SCHOOL,Placerville,El Dorado,0,10.0,0.0,3.8,
EL MODENA HIGH SCHOOL,Orange,Orange,13,53.0,24.53,3.94,4.25
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,5,10.0,50.0,4.06,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,22,62.0,35.48,3.7,4.13
EL PUENTE HIGH SCHOOL,Salinas,Monterey,0,0.0,,,
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,14,44.0,31.82,3.6,3.92
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,22,67.0,32.84,3.83,4.21
EL TORO HIGH SCHOOL,Lake Forest,Orange,25,78.0,32.05,3.93,4.25
ELEANOR ROOSEVELT COMM LRNG CN,Visalia,Tulare,0,0.0,,,
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,64,184.0,34.78,3.73,4.19
ELITE ACADEMIC ACAD-MTN EMPIRE,Temecula,Riverside,0,0.0,,,
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,3,18.0,16.67,3.74,
ELK GROVE CHARTER,Elk Grove,Sacramento,0,0.0,,,
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,4,24.0,16.67,3.81,
ELLEN OCHOA PREP ACADEMY,Pico Rivera,Los Angeles,0,16.0,0.0,3.73,
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,8.0,0.0,3.73,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,11,41.0,26.83,3.7,4.22
EMERY SECONDARY SCHOOL,Emeryville,Alameda,3,7.0,42.86,,
EMPIRE SPRINGS CHARTER SCHOOL,Temecula,Riverside,0,0.0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0,0.0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,13,40.0,32.5,3.87,4.18
ENCORE HS FOR THE ARTS - RIVER,Riverside,Riverside,3,10.0,30.0,,
ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,0,5.0,0.0,3.76,
ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,0,8.0,0.0,,
ENTERPRISE HIGH SCHOOL,Redding,Shasta,4,9.0,44.44,3.61,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,3,19.0,15.79,3.81,
ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,0,0.0,,3.69,
ERNEST KIMME CHARTER ACADEMY,Vacaville,Solano,0,0.0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,11,40.0,27.5,3.75,4.18
ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,8,36.0,22.22,3.85,4.3
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,7.0,0.0,,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,10,28.0,35.71,4.01,4.25
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,37,107.0,34.58,3.65,4.15
ESPARTO HIGH SCHOOL,Esparto,Yolo,0,7.0,0.0,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,10,35.0,28.57,3.79,4.27
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,6,17.0,35.29,3.67,4.19
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,25,110.0,22.73,3.77,4.2
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0,0.0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,0,0.0,,3.87,
EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,3,11.0,27.27,4.06,4.31
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,9,25.0,36.0,3.71,4.23
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,88,288.0,30.56,3.94,4.26
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,3,17.0,17.65,3.95,4.09
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,0.0,,3.78,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,14,47.0,29.79,3.73,4.19
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,0,12.0,0.0,3.63,
FALL RIVER JUNIOR-SENIOR HS,Mcarthur,Shasta,0,0.0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,12,34.0,35.29,3.66,4.06
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,0,12.0,0.0,3.69,
FEATHER RIVER CHARTER SCHOOL,Merdian,Sutter,0,0.0,,,
FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,7,15.0,46.67,3.63,4.05
FILLMORE HIGH SCHOOL,Fillmore,Ventura,5,18.0,27.78,3.82,4.18
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0,10.0,0.0,3.58,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,9,16.0,56.25,3.56,
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,22,58.0,37.93,4.02,4.26
FOLSOM HIGH SCHOOL,Folsom,Sacramento,48,103.0,46.6,3.92,4.27
FONTANA HIGH SCHOOL,Fontana,San Bernardino,18,101.0,17.82,3.59,3.95
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,5,19.0,26.32,3.8,4.27
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,4,6.0,66.67,3.92,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,85,228.0,37.28,3.9,4.19
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,0,8.0,0.0,3.66,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,33,108.0,30.56,3.85,4.29
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,15,45.0,33.33,3.83,4.26
FOREST CHARTER SCHOOL,Nevada City,Nevada,0,0.0,,4.08,
FORESTHILL HIGH SCHOOL,Foresthill,Placer,0,0.0,,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0.0,,3.76,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,3,8.0,37.5,4.18,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,11,34.0,32.35,3.76,4.12
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,57,196.0,29.08,3.93,4.29
FOWLER HIGH SCHOOL,Fowler,Fresno,0,5.0,0.0,3.81,4.18
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,65,160.0,40.62,3.72,4.06
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,47,102.0,46.08,3.95,4.24
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,0,20.0,0.0,3.6,4.02
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0,0.0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,0,5.0,0.0,3.98,
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,8,31.0,25.81,3.84,4.2
FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,4,9.0,44.44,3.9,
FREMONT HIGH SCHOOL,Oakland,Alameda,0,9.0,0.0,3.1,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,42,104.0,40.38,4.05,4.36
FRESNO HIGH SCHOOL,Fresno,Fresno,4,20.0,20.0,3.81,4.19
FRONTIER HIGH SCHOOL,Bakersfield,Kern,8,26.0,30.77,4.13,4.38
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,11,46.0,23.91,3.91,4.31
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,49,110.0,44.55,3.95,4.25
GAHR HIGH SCHOOL,Cerritos,Los Angeles,19,64.0,29.69,3.83,4.17
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,28,121.0,23.14,3.88,4.25
GALT HIGH SCHOOL,Galt,Sacramento,3,12.0,25.0,3.56,
GANESHA HIGH SCHOOL,Pomona,Los Angeles,4,30.0,13.33,3.59,
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,27,101.0,26.73,3.71,4.25
GARDENA HIGH SCHOOL,Gardena,Los Angeles,9,28.0,32.14,3.76,4.1
GAREY HIGH SCHOOL,Pomona,Los Angeles,9,40.0,22.5,3.63,4.08
GARFIELD HIGH SCHOOL,San Diego,San Diego,0,0.0,,,
GATEWAY HIGH SCHOOL,San Francisco,San Francisco,7,25.0,28.0,3.8,4.23
GEORGE WASHINGTON CARVER SCHOO,Sacramento,Sacramento,0,5.0,0.0,,
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,43,121.0,35.54,3.78,4.13
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,0,16.0,0.0,3.49,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,3,15.0,20.0,3.71,
GIRLS ACADEMIC LEADERSHIP ACAD,Los Angeles,Los Angeles,0,0.0,,3.86,
GLACIER HIGH SCHOOL CHARTER,Oakhurst,Madera,0,0.0,,,
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,7,21.0,33.33,3.7,4.02
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,42,96.0,43.75,3.85,4.29
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,26,63.0,41.27,3.9,4.23
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,34,77.0,44.16,3.91,4.26
GOLDEN EAGLE CHARTER SCHOOL,Mount Shasta,Siskiyou,0,0.0,,,
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,0,0.0,,,
GOLDEN VALLEY CHARTER SCHOOL,Ventura,Ventura,0,0.0,,,
GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,5,30.0,16.67,3.5,
GOLDEN VALLEY HIGH SCHOOL,Merced,Merced,0,14.0,0.0,3.75,4.22
GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,12,52.0,23.08,3.7,4.24
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,0,9.0,0.0,3.42,
GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,24,94.0,25.53,3.76,4.19
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,5.0,0.0,3.76,
GORMAN LEARNING CENTER,Redlands,San Bernardino,0,0.0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,0,6.0,0.0,3.68,
GRANADA HIGH SCHOOL,Livermore,Alameda,19,75.0,25.33,3.99,4.33
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,130,335.0,38.81,3.9,4.22
GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,4,34.0,11.76,3.59,4.2
GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,49,121.0,40.5,3.96,4.21
GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,0,23.0,0.0,3.72,4.2
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,22,67.0,32.84,3.81,4.11
GRANITE HILLS HIGH SCHOOL,Porterville,Tulare,0,8.0,0.0,3.73,
GRANT HIGH SCHOOL,Sacramento,Sacramento,0,9.0,0.0,3.75,4.21
GREAT OAK HIGH SCHOOL,Temecula,Riverside,70,162.0,43.21,3.88,4.2
GREATER SAN DIEGO ACADEMY,Jamul,San Diego,0,0.0,,,
GREEN DESIGN STEAM ACADEMY,Los Angeles,Los Angeles,0,0.0,,3.31,
GREENFIELD HIGH SCHOOL,Greenfield,Monterey,0,11.0,0.0,3.37,
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,38,108.0,35.19,4.05,4.27
GRIDLEY HIGH SCHOOL,Gridley,Butte,0,0.0,,3.66,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,21,57.0,36.84,,
GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,4,6.0,66.67,3.96,4.34
GROVE HIGH SCHOOL,Redlands,San Bernardino,4,6.0,66.67,3.98,
GUAJOME LEARNING CENTER,Vista,San Diego,0,0.0,,,
GUAJOME PARK ACADEMY,Vista,San Diego,6,17.0,35.29,3.95,4.16
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0.0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,9,26.0,34.62,4.01,4.34
HALLMARK CHARTER SCHOOL,Sanger,Fresno,0,0.0,,,
HAMILTON HIGH SCHOOL,Anza,Riverside,0,0.0,,,
HAMILTON HUMANITIES MAGNET,Los Angeles,Los Angeles,0,0.0,,,
HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0,0.0,,,
HANFORD HIGH SCHOOL,Hanford,Kings,0,13.0,0.0,3.87,4.2
HANFORD WEST HIGH SCHOOL,Hanford,Kings,0,0.0,,3.93,
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,11,22.0,50.0,3.97,4.29
HARMONY MAGNET ACADEMY,Porterville,Tulare,4,10.0,40.0,3.81,
HART RANSOM ACADEMIC CHARTER,Modesto,Stanislaus,0,0.0,,,
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,12,43.0,27.91,3.57,3.87
HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,13,32.0,40.62,3.73,4.14
HAYWARD HIGH SCHOOL,Hayward,Alameda,9,30.0,30.0,3.83,4.29
HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,0,0.0,,3.84,
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,4,8.0,50.0,3.9,
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,4,8.0,50.0,3.5,
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,0,7.0,0.0,3.62,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,10,22.0,45.45,3.97,4.15
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,12,61.0,19.67,3.85,4.17
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,0,5.0,0.0,3.41,
HELIX HIGH SCHOOL,La Mesa,San Diego,48,109.0,44.04,3.78,4.24
HEMET HIGH SCHOOL,Hemet,Riverside,12,37.0,32.43,3.62,4.23
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,13,46.0,28.26,3.7,4.1
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,82,264.0,31.06,4.0,4.34
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,0,12.0,0.0,3.92,
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,5,21.0,23.81,3.81,
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,20,62.0,32.26,3.9,4.19
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,40,141.0,28.37,3.72,4.07
HERCULES HIGH SCHOOL,Hercules,Contra Costa,17,41.0,41.46,3.78,4.28
HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,18,51.0,35.29,3.86,4.16
HERITAGE HIGH SCHOOL,Menifee,Riverside,11,60.0,18.33,3.85,4.16
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,13,30.0,43.33,3.35,4.17
HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,3,5.0,60.0,4.01,
HIGH TECH HIGH - NORTH COUNTY,San Marcos,San Diego,12,32.0,37.5,3.98,4.36
HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,25,50.0,50.0,3.96,4.32
HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,13,33.0,39.39,4.02,4.25
HIGH TECH HIGH LA,Van Nuys,Los Angeles,10,23.0,43.48,3.99,4.27
HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,16,30.0,53.33,4.01,4.3
HIGH TECH HIGH SCHOOL,San Diego,San Diego,13,30.0,43.33,4.04,4.3
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,8,27.0,29.63,3.8,4.25
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,8,29.0,27.59,3.66,4.09
HIGHLAND PARK HIGH SCHOOL,Los Angeles,Los Angeles,0,0.0,,,
HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,0,0.0,,,
