school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,3,6,50.0,3.89,
COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,0,0,,,
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,11,70,15.71,4.09,4.35
COLLEGIATE CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
COLONY HIGH SCHOOL,Ontario,San Bernardino,9,42,21.43,3.88,4.25
COLTON HIGH SCHOOL,Colton,San Bernardino,14,32,43.75,3.56,3.94
COLUSA HIGH SCHOOL,Colusa,Colusa,0,7,0.0,3.68,
COMMUNITY COLLAB SAGE OAK,Redlands,San Bernardino,0,0,,,
COMPASS CHARTER SCHL SAN DIEGO,Thousand Oaks,Ventura,0,0,,,
COMPASS CHARTER SCHLS OF LA,Thousand Oaks,Ventura,0,0,,,
COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,10,27,37.04,3.53,3.93
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,7,25,28.0,3.73,3.94
CONCORD HIGH SCHOOL,Concord,Contra Costa,4,18,22.22,3.9,
CONDOR HIGH SCHOOL,Oxnard,Ventura,0,0,,,
CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,0,0,,,
CONSERVATORY VOCAL/INSTRM ARTS,Oakland,Alameda,0,0,,,
CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,0,0,,3.89,
CORCORAN HIGH SCHOOL,Corcoran,Kings,6,10,60.0,,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,3,13,23.08,3.88,
CORE BUTTE CHARTER SCHOOL,Chico,Butte,0,6,0.0,,
CORE CHARTER SCHOOL,Marysville,Yuba,0,0,,,
CORNING UNION HIGH SCHOOL,Corning,Tehama,0,6,0.0,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,34,146,23.29,4.01,4.21
CORONA HIGH SCHOOL,Corona,Riverside,16,48,33.33,3.87,4.25
CORONADO HIGH SCHOOL,Coronado,San Diego,28,70,40.0,3.87,4.17
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,8,32,25.0,3.98,4.33
COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,25,81,30.86,3.97,4.26
COVINA HIGH SCHOOL,Covina,Los Angeles,21,47,44.68,3.92,4.28
CRAWFORD HIGH SCHOOL,San Diego,San Diego,26,71,36.62,3.6,4.0
CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,0,0,,,
CREDO HIGH SCHOOL,Rohnert Park,Sonoma,4,13,30.77,3.84,
CREEKSIDE HIGH SCHOOL,Irvine,Orange,0,0,,,
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,4,12,33.33,3.53,3.84
CRESCENT VIEW WEST CHARTER SCH,Fresno,Fresno,0,0,,,
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,54,218,24.77,3.98,4.24
CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,0,5,0.0,3.63,3.78
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,28,140,20.0,3.81,4.21
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,58,308,18.83,4.1,4.39
CYPRESS HIGH SCHOOL,Cypress,Orange,40,216,18.52,3.84,4.23
CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,0,0,,,
DA VINCI CHARTER ACADEMY,Davis,Yolo,4,18,22.22,4.08,4.34
DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,13,32,40.62,3.92,4.21
DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,7,32,21.88,3.66,
DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,12,41,29.27,3.88,4.21
DANA HILLS HIGH SCHOOL,Dana Point,Orange,33,124,26.61,3.97,4.3
DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,0,10,0.0,3.57,
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,12,31,38.71,3.61,4.08
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,3,13,23.08,3.68,3.94
DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,0,0,,,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,62,234,26.5,4.18,4.34
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,17,30,56.67,3.96,4.24
DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,11,35,31.43,3.93,4.25
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,0,25,0.0,3.83,
DEL LAGO ACADEMY,Escondido,San Diego,29,73,39.73,3.88,4.23
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,11,36,30.56,4.02,4.24
DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,0,0,,,
DEL NORTE HIGH SCHOOL,San Diego,San Diego,114,254,44.88,3.99,4.31
DEL ORO HIGH SCHOOL,Loomis,Placer,13,38,34.21,4.01,4.22
DELANO HIGH SCHOOL,Delano,Kern,9,18,50.0,4.04,4.2
DELHI HIGH SCHOOL,Delhi,Merced,5,19,26.32,3.58,4.0
DELTA CHARTER HIGH SCHOOL,Tracy,San Joaquin,0,0,,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0,0,,3.93,
DENAIR HIGH SCHOOL,Denair,Stanislaus,0,0,,,
DESERT HIGH SCHOOL,Edwards,Kern,5,10,50.0,3.7,
DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,11,27,40.74,3.77,4.16
DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,18,52,34.62,3.81,4.19
DESERT SANDS CHARTER HIGH SCH,Lancaster,Los Angeles,0,0,,,
DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,0,0,,4.04,
DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,12,56,21.43,4.13,4.34
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,102,311,32.8,4.0,4.24
DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,9,66,13.64,3.85,4.2
DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,0,9,0.0,3.65,
DINUBA HIGH SCHOOL,Dinuba,Tulare,11,22,50.0,3.83,4.16
DISCOVERY ACADEMY,Laguna Hills,Orange,0,0,,,
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,6,8,75.0,,
DIXON HIGH SCHOOL,Dixon,Solano,4,16,25.0,3.8,
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,13,39,33.33,3.68,3.96
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,7,24,29.17,3.82,4.14
DOS PALOS HIGH SCHOOL,Dos Palos,Merced,4,7,57.14,3.91,
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,33,124,26.61,4.08,4.28
DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,76,516,14.73,4.06,4.31
DOWNEY HIGH SCHOOL,Downey,Los Angeles,51,129,39.53,3.8,4.15
DOWNIEVILLE JR-SR HIGH SCHOOL,Downieville,Sierra,0,0,,,
DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,3,5,60.0,3.79,4.08
DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,0,5,0.0,,
DOWNTOWN HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,31,82,37.8,3.84,4.22
DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,4,14,28.57,3.85,4.31
DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,5,20,25.0,3.46,
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,19,69,27.54,3.87,4.17
DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,7,40,17.5,3.96,4.34
DUARTE HIGH SCHOOL,Duarte,Los Angeles,6,12,50.0,3.89,4.23
DUBLIN HIGH SCHOOL,Dublin,Alameda,54,343,15.74,4.02,4.27
DUNCAN POLYTECHNICAL HS,Fresno,Fresno,0,6,0.0,3.5,
DURHAM HIGH SCHOOL,Durham,Butte,0,0,,,
E3 CIVIC HIGH,San Diego,San Diego,19,39,48.72,3.63,4.04
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,26,79,32.91,3.94,4.18
EARLY COLLEGE ACADEMY,Los Angeles,Los Angeles,0,0,,,
EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,3,12,25.0,3.84,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,4,16,25.0,3.94,4.14
EAST BAY INNOVATION ACADEMY,Oakland,Alameda,9,21,42.86,3.98,
EAST COLLEGE PREP,Los Angeles,Los Angeles,8,15,53.33,3.92,4.23
EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,0,10,0.0,3.62,3.83
EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,0,6,0.0,3.53,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,8,0.0,3.57,4.19
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,3,16,18.75,3.72,
EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,3,10,30.0,3.51,
EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,5,13,38.46,3.88,4.14
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,80,204,39.22,4.0,4.27
EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,21,50,42.0,3.67,4.05
EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,14,34,41.18,3.97,4.23
EDISON HIGH SCHOOL,Fresno,Fresno,23,69,33.33,3.82,4.22
EDISON HIGH SCHOOL,Huntington Beach,Orange,31,98,31.63,4.06,4.28
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,0,16,0.0,3.72,4.0
EDUCATIONAL PARTNERSHIP HS,Long Beach,Los Angeles,0,0,,,
EDWARD C MERLO INSTITUTE,Stockton,San Joaquin,0,0,,,
EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,0,6,0.0,3.7,4.1
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,21,49,42.86,3.75,4.05
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,11,59,18.64,3.79,4.18
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,3,16,18.75,3.6,
EL CAMINO HIGH,South San Francisco,San Mateo,5,42,11.9,3.99,4.28
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,24,83,28.92,3.92,4.24
EL CAMINO HIGH SCHOOL,Ventura,Ventura,7,12,58.33,4.23,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,43,166,25.9,3.9,4.24
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,19,33,57.58,4.03,4.32
EL CAPITAN HIGH SCHOOL,Merced,Merced,10,40,25.0,4.0,4.19
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,21,83,25.3,3.99,4.2
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,5,28,17.86,3.97,4.23
EL DORADO HIGH SCHOOL,Placentia,Orange,24,85,28.24,3.99,4.24
EL DORADO HIGH SCHOOL,Placerville,El Dorado,3,13,23.08,3.72,
EL MODENA HIGH SCHOOL,Orange,Orange,16,57,28.07,4.02,4.2
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,3,9,33.33,,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,25,68,36.76,3.78,4.12
EL PUENTE HIGH SCHOOL,Salinas,Monterey,0,0,,,
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,25,57,43.86,3.7,4.03
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,19,65,29.23,3.98,4.22
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,14,78,17.95,3.89,4.2
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,60,232,25.86,3.83,4.22
ELITE ACADEMIC ACADEMY-LUCERNE,Temecula,Riverside,0,0,,,
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,3,9,33.33,3.88,4.13
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,4,32,12.5,4.03,4.24
ELLEN OCHOA PREP ACADEMY,Pico Rivera,Los Angeles,3,11,27.27,3.88,4.14
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,6,0.0,,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,12,38,31.58,3.84,4.21
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0,0,,,
EMPIRE SPRINGS CHARTER SCHOOL,Temecula,Riverside,0,0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,10,47,21.28,3.87,4.26
ENCORE HS FOR THE ARTS - RIVER,Riverside,Riverside,0,0,,,
ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,4,12,33.33,4.08,
ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,0,0,,3.72,
ENTERPRISE HIGH SCHOOL,Clovis,Fresno,0,0,,,
ENTERPRISE HIGH SCHOOL,Redding,Shasta,0,5,0.0,3.82,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,4,18,22.22,4.0,4.18
ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,4,7,57.14,3.25,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,9,41,21.95,3.96,4.16
ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,6,37,16.22,4.19,4.4
ESCALON CHARTER ACADEMY,Escalon,San Joaquin,0,0,,,
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,0,,3.72,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,24,48,50.0,3.9,4.24
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,34,84,40.48,3.62,4.15
ESPERANZA COLLEGE PREP,Los Angeles,Los Angeles,3,11,27.27,3.79,4.25
ESPERANZA HIGH SCHOOL,Anaheim,Orange,12,72,16.67,3.93,4.23
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,10,28,35.71,3.9,4.16
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,23,98,23.47,3.87,4.26
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0,0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,0,7,0.0,3.88,
EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,5,12,41.67,3.83,4.24
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,14,39,35.9,3.98,4.17
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,66,332,19.88,3.96,4.26
EXCEL ACADEMY CHARTER SCHOOL,Irvine,Orange,0,0,,,
EXCELSIOR CHARTER CORONA-NORCO,Corona,Riverside,0,0,,,
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,8,15,53.33,3.94,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,7,0.0,4.13,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,29,91,31.87,3.94,4.18
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,0,7,0.0,3.96,4.18
FALL RIVER JUNIOR-SENIOR HS,Mcarthur,Shasta,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,20,54,37.04,3.87,4.19
FAMILY PARTNERSHIP CHARTER SCH,Santa Maria,Santa Barbara,0,0,,,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,3,12,25.0,3.46,
FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,9,24,37.5,3.72,4.05
FILLMORE HIGH SCHOOL,Fillmore,Ventura,6,16,37.5,3.82,
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0,7,0.0,3.58,
FIVE KEYS INDEPENDENCE HS,San Francisco,San Francisco,0,0,,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,4,27,14.81,3.87,3.99
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,22,63,34.92,4.03,4.26
FOLSOM HIGH SCHOOL,Folsom,Sacramento,28,140,20.0,3.99,4.23
FONTANA HIGH SCHOOL,Fontana,San Bernardino,20,63,31.75,3.53,4.0
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,8,18,44.44,3.75,
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,0,17,0.0,3.96,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,54,232,23.28,3.97,4.23
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,0,8,0.0,3.71,3.97
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,21,117,17.95,3.92,4.24
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,9,54,16.67,4.02,4.24
FOOTHILLS HIGH SCHOOL,San Marcos,San Diego,0,0,,,
FOREST CHARTER SCHOOL,Nevada City,Nevada,4,9,44.44,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,3,9,33.33,3.83,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,4,7,57.14,,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,12,28,42.86,3.6,4.06
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,54,241,22.41,4.02,4.24
FOWLER HIGH SCHOOL,Fowler,Fresno,5,15,33.33,4.05,
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,57,138,41.3,3.71,4.08
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,39,147,26.53,3.98,4.23
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,6,18,33.33,3.62,4.06
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0,0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,4,20,20.0,4.07,
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,6,46,13.04,3.91,4.2
FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,3,8,37.5,3.9,4.21
FREMONT HIGH SCHOOL,Oakland,Alameda,0,6,0.0,3.64,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,32,150,21.33,4.08,4.4
FRESNO HIGH SCHOOL,Fresno,Fresno,5,11,45.45,3.88,4.11
FRONTIER HIGH SCHOOL,Bakersfield,Kern,12,26,46.15,4.06,4.41
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,14,41,34.15,4.09,4.3
FUTURES HIGH SCHOOL,Sacramento,Sacramento,0,6,0.0,,
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,36,157,22.93,3.95,4.25
GAHR HIGH SCHOOL,Cerritos,Los Angeles,18,59,30.51,3.84,4.24
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,46,118,38.98,3.88,4.27
GALT HIGH SCHOOL,Galt,Sacramento,0,10,0.0,3.96,4.21
GANESHA HIGH SCHOOL,Pomona,Los Angeles,4,11,36.36,3.65,4.02
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,24,124,19.35,3.91,4.33
GARDENA HIGH SCHOOL,Gardena,Los Angeles,16,37,43.24,3.81,4.03
GAREY HIGH SCHOOL,Pomona,Los Angeles,13,36,36.11,3.66,4.11
GATEWAY COLLEGE & CAREER ACADE,Riverside,Riverside,0,0,,,
GATEWAY HIGH SCHOOL,San Francisco,San Francisco,5,28,17.86,4.06,4.24
GEORGE WASHINGTON CARVER SCHOO,Sacramento,Sacramento,0,0,,,
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,43,157,27.39,3.95,4.24
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,4,14,28.57,3.47,3.88
GEYSERVILLE NEW TECH ACADEMY,Geyserville,Sonoma,0,0,,,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,0,30,0.0,3.72,
GIRLS ACADEMIC LEADERSHIP ACAD,Los Angeles,Los Angeles,4,20,20.0,3.93,4.23
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,5,11,45.45,3.85,4.0
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,17,84,20.24,4.02,4.28
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,20,45,44.44,3.92,4.27
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,18,91,19.78,3.92,4.32
GOLDEN EAGLE CHARTER SCHOOL,Mount Shasta,Siskiyou,0,0,,,
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,0,0,,,
GOLDEN VALLEY CHARTER SCHOOL,Ventura,Ventura,0,0,,,
GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,0,21,0.0,3.76,4.2
GOLDEN VALLEY HIGH SCHOOL,Merced,Merced,6,22,27.27,4.0,4.16
GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,9,53,16.98,3.93,4.26
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,0,5,0.0,3.79,
GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,28,53,52.83,3.89,4.3
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,5,0.0,3.37,
GORMAN LEARNING CENTER,Redlands,San Bernardino,0,0,,,
GORMAN LEARNING CTR SAN BRNDNO,Santa Clarita,Los Angeles,0,0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,3,19,15.79,3.52,3.96
GRANADA HIGH SCHOOL,Livermore,Alameda,28,98,28.57,3.99,4.3
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,95,320,29.69,3.99,4.23
GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,13,45,28.89,3.46,4.07
GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,37,124,29.84,3.99,4.24
GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,19,36,52.78,3.79,4.09
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,33,82,40.24,3.93,4.22
GRANITE HILLS HIGH SCHOOL,Porterville,Tulare,0,6,0.0,4.0,
GRANITE MOUNTAIN CHARTER,Lucerne Valley,San Bernardino,0,0,,,
GRANT HIGH SCHOOL,Sacramento,Sacramento,7,19,36.84,3.44,4.08
GREAT OAK HIGH SCHOOL,Temecula,Riverside,68,213,31.92,3.96,4.23
GREATER SAN DIEGO ACADEMY,Jamul,San Diego,0,0,,,
GREEN DESIGN STEAM ACADEMY,Los Angeles,Los Angeles,3,11,27.27,3.54,3.81
GREENFIELD HIGH SCHOOL,Greenfield,Monterey,4,15,26.67,3.68,4.08
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,60,117,51.28,4.15,4.26
GRIDLEY HIGH SCHOOL,Gridley,Butte,0,6,0.0,3.72,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,26,75,34.67,,
GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,5,13,38.46,4.14,
GROSSMONT SECONDARY SCHOOL,El Cajon,San Diego,0,0,,,
GROVE HIGH SCHOOL,Redlands,San Bernardino,4,10,40.0,4.02,
GUAJOME LEARNING CENTER,Vista,San Diego,0,0,,,
GUAJOME PARK ACADEMY,Vista,San Diego,13,20,65.0,4.03,4.23
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,13,46,28.26,4.0,4.3
HALLMARK CHARTER SCHOOL,Sanger,Fresno,0,0,,,
HAMILTON HIGH SCHOOL,Anza,Riverside,0,0,,3.98,
HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0,0,,3.94,
HANFORD HIGH SCHOOL,Hanford,Kings,5,14,35.71,4.07,4.26
HANFORD ONLINE CHARTER HIGH SC,Hanford,Kings,0,0,,,
HANFORD WEST HIGH SCHOOL,Hanford,Kings,4,15,26.67,3.73,
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,8,36,22.22,4.11,4.28
HARMONY MAGNET ACADEMY,Porterville,Tulare,3,12,25.0,3.83,
HART RANSOM ACADEMIC CHARTER,Modesto,Stanislaus,0,0,,,
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,24,44,54.55,3.38,3.92
HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,8,39,20.51,3.73,4.1
HAYWARD HIGH SCHOOL,Hayward,Alameda,6,25,24.0,3.95,4.3
HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,0,6,0.0,,
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,3,15,20.0,4.04,4.24
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,0,7,0.0,3.92,4.19
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,0,5,0.0,3.92,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,13,25,52.0,3.77,4.11
HEARTLAND CHARTER SCHOOL,Bakersfield,Kern,0,0,,4.12,
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,29,83,34.94,3.87,4.15
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,0,7,0.0,,
HELIX HIGH SCHOOL,La Mesa,San Diego,49,128,38.28,3.84,4.29
HEMET HIGH SCHOOL,Hemet,Riverside,13,47,27.66,3.65,4.18
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,15,51,29.41,3.76,4.08
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,54,297,18.18,4.12,4.34
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,0,17,0.0,3.94,
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,4,12,33.33,3.88,4.0
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,22,45,48.89,3.97,4.27
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,57,125,45.6,3.79,4.06
HERCULES HIGH SCHOOL,Hercules,Contra Costa,5,34,14.71,4.11,4.35
HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,21,88,23.86,3.92,4.22
HERITAGE HIGH SCHOOL,Menifee,Riverside,21,60,35.0,3.77,4.18
HERITAGE PEAK CHARTER SCHOOL,Rio Linda,Sacramento,0,0,,,
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,9,30,30.0,3.7,4.2
HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,0,5,0.0,,
HIGH TECH HIGH - NORTH COUNTY,San Marcos,San Diego,9,28,32.14,4.02,
HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,25,65,38.46,4.06,4.34
HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,12,35,34.29,4.09,4.33
HIGH TECH HIGH LA,Van Nuys,Los Angeles,7,21,33.33,3.98,4.31
HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,16,38,42.11,3.95,4.33
HIGH TECH HIGH SCHOOL,San Diego,San Diego,27,50,54.0,4.12,4.34
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,14,38,36.84,3.95,4.24
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,21,45,46.67,3.77,4.21
HILDA L SOLIS LEARNING ACDMY,Los Angeles,Los Angeles,0,0,,,
HILLCREST HIGH SCHOOL,Riverside,Riverside,22,48,45.83,3.81,4.26
