school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,0,0,,,
DINUBA HIGH SCHOOL,Dinuba,Tulare,0,11,0.0,3.79,4.09
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,0,7,0.0,,
DIXON HIGH SCHOOL,Dixon,Solano,8,17,47.06,3.89,4.17
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,4,20,20.0,3.54,3.93
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,0,14,0.0,3.69,4.21
DOS PALOS HIGH SCHOOL,Dos Palos,Merced,0,0,,4.07,4.14
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,52,109,47.71,3.97,4.24
DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,98,233,42.06,3.91,4.2
DOWNEY HIGH SCHOOL,Downey,Los Angeles,20,62,32.26,3.72,4.14
DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,0,7,0.0,3.7,
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,17,34,50.0,3.66,4.14
DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,5,25,20.0,4.0,4.22
DR JAMES J HOGAN HIGH SCHOOL,Vallejo,Solano,0,0,,,
DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,0,0,,,
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,8,24,33.33,3.63,4.17
DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,5,16,31.25,3.53,
DUARTE HIGH SCHOOL,Duarte,Los Angeles,6,22,27.27,3.72,4.25
DUBLIN HIGH SCHOOL,Dublin,Alameda,27,69,39.13,3.84,4.25
DUNCAN POLYTECHNICAL HS,Fresno,Fresno,0,0,,,
DURHAM HIGH SCHOOL,Durham,Butte,4,5,80.0,,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,7,40,17.5,3.76,4.15
EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,0,9,0.0,,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,0,10,0.0,3.85,4.16
EAST BAY ARTS,Hayward,Alameda,0,0,,,
EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,0,0,,3.42,
EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,0,0,,3.48,
EAST LA SKILLS CTR - WILSON HS,Los Angeles,Los Angeles,0,0,,,
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0,0,,,
EAST OAKLAND LDRSHP ACADEMY HS,Oakland,Alameda,0,0,,,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,0,,,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,0,10,0.0,3.68,
EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,0,0,,3.62,
EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,0,6,0.0,3.91,
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,49,132,37.12,3.78,4.29
EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,15,41,36.59,3.6,
EDISON HIGH SCHOOL,Fresno,Fresno,14,48,29.17,3.81,4.22
EDISON HIGH SCHOOL,Huntington Beach,Orange,34,76,44.74,3.81,4.21
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,5,13,38.46,3.65,
EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,5,27,18.52,3.8,4.21
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,13,28,46.43,3.62,4.1
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,16,43,37.21,3.6,4.2
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,8,23,34.78,3.97,4.24
EL CAMINO HIGH,South San Francisco,San Mateo,14,38,36.84,3.89,4.32
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,22,67,32.84,3.74,4.22
EL CAMINO HIGH SCHOOL,Ventura,Ventura,0,0,,4.1,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,42,139,30.22,3.65,4.08
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,6,16,37.5,3.81,4.23
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,14,35,40.0,3.93,4.27
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,7,20,35.0,3.8,4.14
EL DORADO HIGH SCHOOL,Placentia,Orange,14,48,29.17,3.74,4.13
EL DORADO HIGH SCHOOL,Placerville,El Dorado,10,12,83.33,3.86,
EL MODENA HIGH SCHOOL,Orange,Orange,15,34,44.12,3.72,4.22
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,8,17,47.06,,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,19,54,35.19,3.74,4.13
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,11,50,22.0,3.34,3.94
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,23,53,43.4,3.83,4.23
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,29,74,39.19,3.8,4.13
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,18,89,20.22,3.68,4.15
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,3,8,37.5,3.87,4.16
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,14,26,53.85,3.7,
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,6,0.0,3.5,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,8,29,27.59,3.85,4.26
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0,0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,17,37,45.95,3.77,4.11
ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,0,0,,3.87,
ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,0,0,,3.56,
ENTERPRISE HIGH SCHOOL,Redding,Shasta,5,7,71.43,3.55,
ENVIRON/SOC POLICY MAGNET HS,Los Angeles,Los Angeles,0,0,,3.55,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,6,22,27.27,3.82,4.16
ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,0,0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,14,24,58.33,3.8,4.3
ESCALON HIGH SCHOOL,Escalon,San Joaquin,3,6,50.0,,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,18,36,50.0,3.98,4.21
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,22,61,36.07,3.77,4.15
ESPERANZA HIGH SCHOOL,Anaheim,Orange,27,52,51.92,3.86,4.19
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,7,32,21.88,3.82,
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,29,80,36.25,3.7,4.15
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,4,8,50.0,3.97,
EVANS COMMUNITY ADULT SCHOOL,Los Angeles,Los Angeles,0,0,,,
EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,0,5,0.0,3.86,4.19
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,6,17,35.29,3.56,
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,61,189,32.28,3.82,4.2
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,0,5,0.0,,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,5,0.0,3.94,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,17,75,22.67,3.72,4.14
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,3,9,33.33,,
FALL RIVER JUNIOR-SENIOR HS,Mcarthur,Shasta,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,16,58,27.59,3.86,4.21
FAME PUBLIC CHARTER SCHOOL,Newark,Alameda,0,0,,,
FAR WEST HIGH SCHOOL,Oakland,Alameda,0,0,,,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,5,11,45.45,3.72,
FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,4,10,40.0,3.45,3.99
FELICITAS GONZALO MENDEZ LC1B,Los Angeles,Los Angeles,3,9,33.33,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,5,22,22.73,3.82,4.17
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,4,7,57.14,4.12,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,5,24,20.83,3.75,4.08
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,21,46,45.65,3.98,4.2
FOLSOM HIGH SCHOOL,Folsom,Sacramento,21,51,41.18,3.84,4.22
FONTANA HIGH SCHOOL,Fontana,San Bernardino,3,17,17.65,3.64,4.08
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,0,16,0.0,3.86,4.23
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,8,13,61.54,3.85,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,40,154,25.97,3.79,4.14
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,0,8,0.0,3.61,
FOOTHILL HIGH SCHOOL,San Jose,Santa Clara,0,0,,,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,19,71,26.76,3.86,4.14
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,18,40,45.0,3.89,4.24
FORESTHILL HIGH SCHOOL,Foresthill,Placer,0,0,,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0,,,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,4,5,80.0,,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,7,35,20.0,3.55,4.17
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,44,143,30.77,3.83,4.21
FOWLER HIGH SCHOOL,Fowler,Fresno,0,8,0.0,3.81,
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,37,112,33.04,3.68,4.1
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,40,93,43.01,3.96,4.22
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,7,29,24.14,3.34,
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0,0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,10,19,52.63,3.88,
FREDERICK DOUGLASS ACADEMY HS,Los Angeles,Los Angeles,0,15,0.0,3.25,
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,0,13,0.0,3.86,4.16
FREMONT HIGH SCHOOL,Oakland,Alameda,0,12,0.0,3.48,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,24,58,41.38,4.03,4.29
FRESNO HIGH SCHOOL,Fresno,Fresno,4,12,33.33,3.43,4.05
FRONTIER HIGH SCHOOL,Bakersfield,Kern,18,30,60.0,3.97,
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,11,28,39.29,3.84,4.23
FUTURES HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,33,116,28.45,3.85,4.21
GAHR HIGH SCHOOL,Cerritos,Los Angeles,15,44,34.09,3.69,4.22
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,56,190,29.47,3.79,4.12
GALT HIGH SCHOOL,Galt,Sacramento,0,6,0.0,3.82,
GANESHA HIGH SCHOOL,Pomona,Los Angeles,4,8,50.0,3.47,4.12
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,22,67,32.84,3.81,4.22
GARDENA HIGH SCHOOL,Gardena,Los Angeles,9,23,39.13,3.56,3.95
GAREY HIGH SCHOOL,Pomona,Los Angeles,7,19,36.84,3.34,
GATEWAY HIGH SCHOOL,San Francisco,San Francisco,4,12,33.33,3.91,
GENERAL EDUCATION DEVELOPMENT,San Francisco,Sacramento,0,0,,,
GEORGE KIRIYAMA COMM ADULT SCH,Gardena,Los Angeles,0,0,,,
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,34,121,28.1,3.67,4.13
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,0,14,0.0,3.38,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,3,8,37.5,3.84,
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,0,8,0.0,3.74,4.17
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,24,79,30.38,3.71,4.17
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,15,62,24.19,3.77,4.15
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,19,70,27.14,3.9,4.25
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,0,0,,,
GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,8,20,40.0,3.84,4.1
GOLDEN VALLEY HIGH SCHOOL,Merced,Merced,8,24,33.33,3.89,
GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,23,46,50.0,3.74,4.11
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,3,13,23.08,3.86,4.13
GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,6,27,22.22,3.36,3.97
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,8,0.0,,
GORMAN LEARNING CENTER,Redlands,San Bernardino,0,0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,0,0,,3.84,
GRANADA HIGH SCHOOL,Livermore,Alameda,19,39,48.72,3.87,4.23
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,82,247,33.2,3.76,4.17
GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,44,93,47.31,3.89,4.14
GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,9,18,50.0,3.58,
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,24,53,45.28,3.8,4.22
GRANITE HILLS HIGH SCHOOL,Porterville,Tulare,0,0,,3.69,
GRANT HIGH SCHOOL,Sacramento,Sacramento,3,12,25.0,3.72,4.2
GREAT OAK HIGH SCHOOL,Temecula,Riverside,45,110,40.91,3.9,4.18
GREEN DESIGN STEAM ACADEMY,Los Angeles,Los Angeles,0,0,,,
GREENFIELD HIGH SCHOOL,Greenfield,Monterey,0,8,0.0,3.81,
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,43,109,39.45,3.96,4.21
GRIDLEY HIGH SCHOOL,Gridley,Butte,4,5,80.0,,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,15,51,29.41,,
GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,4,12,33.33,3.86,
GROVE HIGH SCHOOL,Redlands,San Bernardino,0,5,0.0,3.73,
GUAJOME PARK ACADEMY,Vista,San Diego,0,8,0.0,3.81,
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,16,28,57.14,3.97,4.33
HALLMARK CHARTER SCHOOL,Sanger,Fresno,0,0,,,
HAMILTON HUMANITIES MAGNET,Los Angeles,Los Angeles,0,0,,,
HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0,0,,,
HANFORD HIGH SCHOOL,Hanford,Kings,6,14,42.86,3.77,
HANFORD WEST HIGH SCHOOL,Hanford,Kings,4,9,44.44,3.88,
HAPPY CAMP HIGH SCHOOL,Happy Camp,Siskiyou,0,0,,,
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,9,12,75.0,3.7,
HARMONY MAGNET ACADEMY,Porterville,Tulare,3,13,23.08,3.87,4.24
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,10,31,32.26,3.67,4.07
HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,7,18,38.89,3.69,4.1
HAYFORK HIGH SCHOOL,Hayfork,Trinity,0,0,,,
HAYWARD HIGH SCHOOL,Hayward,Alameda,5,20,25.0,3.71,4.2
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,7,14,50.0,3.85,4.21
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,0,0,,,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,0,27,0.0,3.77,4.09
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,15,54,27.78,3.74,4.08
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,0,8,0.0,,
HELIX HIGH SCHOOL,La Mesa,San Diego,14,88,15.91,3.71,4.18
HEMET ACAD APPLIED ACAD & TECH,Hemet,Riverside,0,0,,,
HEMET HIGH SCHOOL,Hemet,Riverside,18,39,46.15,3.75,4.2
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,16,49,32.65,3.71,4.22
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,81,222,36.49,3.95,4.19
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,4,13,30.77,4.0,4.29
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,4,19,21.05,3.63,
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,18,58,31.03,3.89,4.24
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,16,97,16.49,3.59,4.0
HERCULES HIGH SCHOOL,Hercules,Contra Costa,9,27,33.33,3.63,4.09
HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,13,36,36.11,3.84,4.25
HERITAGE HIGH SCHOOL,Menifee,Riverside,10,29,34.48,3.66,4.08
HERITAGE PEAK CHARTER SCHOOL,Rio Linda,Sacramento,0,0,,,
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,0,7,0.0,3.72,4.13
HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,0,0,,,
HIGH TECH HIGH - NORTH COUNTY,San Marcos,San Diego,9,23,39.13,3.86,4.29
HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,17,67,25.37,3.86,4.3
HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,0,21,0.0,3.84,4.29
HIGH TECH HIGH LA,Van Nuys,Los Angeles,4,9,44.44,4.02,
HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,10,38,26.32,3.94,4.32
HIGH TECH HIGH SCHOOL,San Diego,San Diego,8,41,19.51,3.82,4.33
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,7,16,43.75,3.95,4.18
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,15,62,24.19,3.56,4.12
HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,20,63,31.75,3.89,4.21
HILLTOP HIGH SCHOOL,Chula Vista,San Diego,24,68,35.29,3.85,4.26
HILMAR HIGH SCHOOL,Hilmar,Merced,0,0,,,
HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,0,7,0.0,3.33,
HOLLISTER HIGH SCHOOL,Hollister,San Benito,14,29,48.28,3.84,4.23
HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,7,27,25.93,3.68,4.12
HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0,5,0.0,3.89,
HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,85,223,38.12,3.99,4.27
HOOPA VALLEY HIGH SCHOOL,Hoopa,Humboldt,0,0,,,
HORIZON CHARTER SCHOOL,Lincoln,Placer,0,0,,,
HORIZON SCHOOL,La Quinta,Riverside,0,0,,,
HUENEME HIGH SCHOOL,Oxnard,Ventura,4,29,13.79,3.6,4.04
HUGHSON HIGH SCHOOL,Hughson,Stanislaus,0,0,,,
HUMANITAS ACADEMY ART AND TECH,Los Angeles,Los Angeles,0,9,0.0,3.69,3.91
HUMANITAS ART SCHOOL AT RHS,Los Angeles,Los Angeles,0,0,,,
HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,30,69,43.48,3.82,4.27
HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,6,28,21.43,3.63,4.15
IHIGH VIRTUAL ACADEMY,San Diego,San Diego,0,0,,,
IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,0,10,0.0,,
IMPERIAL HIGH SCHOOL,Imperial,Imperial,7,17,41.18,3.87,4.13
INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,6,15,40.0,3.76,4.13
INDEPENDENCE HIGH SCHOOL,Brentwood,Contra Costa,0,0,,,
INDEPENDENCE HIGH SCHOOL,Roseville,Placer,0,0,,,
INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,26,92,28.26,3.87,4.2
INDERKUM HIGH SCHOOL,Sacramento,Sacramento,7,17,41.18,3.69,4.18
INDIO HIGH SCHOOL,Indio,Riverside,9,29,31.03,3.55,4.2
INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,7,29,24.14,3.58,
INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,0,0,,,
INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,0,13,0.0,3.65,
INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,0,0,,3.61,
INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,3,18,16.67,3.47,
IRVINE HIGH SCHOOL,Irvine,Orange,47,118,39.83,3.91,4.23
IRVINGTON HIGH SCHOOL,Fremont,Alameda,49,188,26.06,3.88,4.18
IVY ACADEMIA,Woodland Hills,Los Angeles,3,9,33.33,,
JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,17,64,26.56,3.55,4.0
JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,7,22,31.82,3.87,4.21
JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,6,17,35.29,3.84,4.3
JAMES LOGAN HIGH SCHOOL,Union City,Alameda,44,126,34.92,3.75,4.16
JAMES MADISON HIGH SCHOOL,San Diego,San Diego,10,30,33.33,3.87,4.24
JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,6,25,24.0,3.55,4.13
JEFFERSON HIGH SCHOOL,Daly City,San Mateo,4,8,50.0,3.92,
JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,0,14,0.0,3.88,4.17
JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,3,5,60.0,3.63,
JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,23,110,20.91,3.55,3.99
JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,20,61,32.79,3.86,4.22
JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,6,35,17.14,3.62,3.99
JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,21,45,46.67,3.71,4.17
JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,15,33,45.45,3.73,4.06
JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,13,54,24.07,3.75,4.15
JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,37,91,40.66,3.64,4.12
JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,0,10,0.0,,
JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,10,29,34.48,3.86,4.21
JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,15,36,41.67,3.51,
JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,4,20,20.0,3.46,
JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,16,60,26.67,3.62,4.09
JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,8,27,29.63,4.01,4.25
JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,4,21,19.05,3.83,4.23
JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,30,105,28.57,3.76,4.16
JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,3,8,37.5,3.32,
JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,0,0,,3.92,4.06
JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,28,69,40.58,3.66,4.11
JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,3,10,30.0,3.94,4.32
JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,3,25,12.0,3.43,
JULIAN CHARTER SCHOOL,Julian,San Diego,0,0,,,
JULIAN UNION HIGH SCHOOL,Julian,San Diego,0,0,,,
JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,0,0,,,
JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,0,12,0.0,3.79,4.05
JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,7,27,25.93,3.63,
KATELLA HIGH SCHOOL,Anaheim,Orange,7,29,24.14,3.71,4.09
KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,7,18,38.89,3.95,4.17
KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,0,11,0.0,3.68,
KEARNY ENG INNOV & DESIGN,San Diego,San Diego,0,5,0.0,3.55,
KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,10,19,52.63,3.97,4.09
KERMAN HIGH SCHOOL,Kerman,Fresno,0,5,0.0,3.88,
KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,0,0,,,
KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,0,9,0.0,3.55,
KING CITY JOINT UNION HS,King City,Monterey,0,0,,3.84,
KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,18,61,29.51,3.76,4.2
KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,3,6,50.0,4.19,
KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,10,22,45.45,3.88,4.18
KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,0,8,0.0,3.94,4.21
LA CANADA HIGH SCHOOL,La Canada,Los Angeles,47,144,32.64,3.83,4.18
LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,36,88,40.91,3.69,4.08
LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,26,72,36.11,4.0,4.27
LA HABRA HIGH SCHOOL,La Habra,Orange,9,26,34.62,3.74,4.16
LA JOLLA HIGH,La Jolla,San Diego,28,81,34.57,3.88,4.21
LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,19,49,38.78,3.76,4.18
LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,9,36,25.0,3.92,4.18
LA QUINTA HIGH SCHOOL,La Quinta,Riverside,10,49,20.41,3.75,4.18
LA QUINTA HIGH SCHOOL,Westminster,Orange,31,122,25.41,3.71,4.09
LA SERNA HIGH SCHOOL,Whittier,Los Angeles,19,70,27.14,3.73,4.25
LA SIERRA HIGH SCHOOL,Riverside,Riverside,25,91,27.47,3.65,4.22
LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,11,47,23.4,3.78,4.2
LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,12,21,57.14,3.66,4.13
LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,20,64,31.25,3.84,4.19
LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,0,8,0.0,3.81,
LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,22,37,59.46,3.89,
LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,16,59,27.12,3.76,4.2
LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,10,23,43.48,3.51,4.28
LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,22,60,36.67,3.91,4.25
